1,fe80::4dc8:22c0:eb62:e540,ff02::1:ff6c:90c0,ICMPv6,86,0,-2.71423392095,63.2187187602,-4.79582692389,0.19460955757
2,fe80::cd98:c5e0:3f6c:90c0,fe80::4dc8:22c0:eb62:e540,ICMPv6,86,0,-0.66429968887,-21.0593442974,-4.79582692389,0.19460955757
3,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,ICMPv6,1294,1,1.38563454321,0.010171466952,-4.79582692389,17.9158784077
4,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,ICMPv6,1294,1,1.38563454321,0.010171466952,-4.79582692389,17.9158784077
5,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,ICMPv6,1294,1,1.38563454321,0.010171466952,-4.79582692389,17.9158784077
6,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,ICMPv6,1294,0,1.38563454321,0.010171466952,-4.79582692389,17.9158784077
7,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,ICMPv6,1294,1,1.38563454321,0.010171466952,-4.79582692389,17.9158784077
8,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,ICMPv6,1294,1,1.38563454321,0.010171466952,-4.79582692389,17.9158784077
9,fe80::cd98:c5e0:3f6c:90c0,fe80::4dc8:22c0:eb62:e540,ICMPv6,86,0,-0.66429968887,-21.0593442974,-4.79582692389,0.19460955757
10,fe80::4dc8:22c0:eb62:e540,fe80::cd98:c5e0:3f6c:90c0,ICMPv6,78,0,-2.71423392095,0.010171466952,-4.79582692389,0.0772501612119
11,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,ICMPv6,1294,1,1.38563454321,0.010171466952,-4.79582692389,17.9158784077
12,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,ICMPv6,1294,1,1.38563454321,0.010171466952,-4.79582692389,17.9158784077
13,fe80::4dc8:22c0:eb62:e540,ff02::1:ff6c:90c0,ICMPv6,86,0,-2.71423392095,63.2187187602,-4.79582692389,0.19460955757
14,fe80::cd98:c5e0:3f6c:90c0,fe80::4dc8:22c0:eb62:e540,ICMPv6,86,0,-0.66429968887,-21.0593442974,-4.79582692389,0.19460955757
15,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,0,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
16,fe80::cd98:c5e0:3f6c:90c0,ff02::1:ff42:d357,ICMPv6,86,0,-0.66429968887,42.1492029958,-4.79582692389,0.19460955757
17,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
18,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
19,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
20,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
21,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
22,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
23,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
24,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
25,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
26,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
27,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
28,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
29,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
30,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
31,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
32,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
33,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
34,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
35,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
36,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
37,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
38,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
39,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
40,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
41,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
42,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
43,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
44,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
45,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
46,fe80::3680:b3ff:fe42:d357,fe80::cd98:c5e0:3f6c:90c0,TCP,74,1,1.38563454321,0.010171466952,-0.825943711355,0.0185704630328
